40.6945	-83.2267	-96.6833	-101.6583	Town Network Portal(Redspire)
10.5447	58.2680	-99.1000	8.7000	Town Network Portal(Rithwic)
-2.9281	19.4351	-96.6417	-101.7000	Town Network Portal(Samsur)
71.9981	-61.3018	-96.6833	-101.6583	Town Network Portal(Sanamar)
-28.7256	59.3936	-99.1000	8.7000	Town Network Portal(Sawato)
-33.5655	72.7258	-99.1000	8.7000	Town Network Portal(Shoushi)
87.2489	-70.5966	-96.6833	-101.6583	Town Network Portal(Silyun)
68.7100	-21.6511	-99.1000	8.7000	Town Network Portal(Stonehold)
44.0400	-77.9942	-96.6833	-101.6583	Town Network Portal(Timaru)
-30.2775	94.7650	-99.1000	8.7000	Town Network Portal(Tou-Tou)
-14.9287	5.8100	-99.1000	8.7000	Town Network Portal(Tufa)
-25.1441	28.1906	-99.1000	8.7000	Town Network Portal(Uziz)
-62.0608	-51.3015	-99.1000	8.7000	Town Network Portal(Wai Jhou)
72.7789	-73.3258	-96.6833	-101.6583	Town Network Portal(Westwatch)
-41.8731	15.8113	-99.1000	8.7000	Town Network Portal(Xarabydun)
-12.1348	42.5810	-99.1000	8.7000	Town Network Portal(Yanshi)
-21.5051	-1.5208	-96.6417	-101.7000	Town Network Portal(Yaraq)
13.5985	0.6064	-99.1000	8.7000	Town Network Portal(Zaikhal)
-96.9331	-101.7258	46.0858	-89.7708	Town Network (S R 3) to Ahurenga
-96.7098	-101.8252	-31.2992	13.2160	Town Network (W L 2) to Al-Arqas
-96.6000	-101.9334	7.2478	4.9515	Town Network (W R 5) to Al-Jalima
-96.5167	-101.5881	33.2676	56.6450	Town Network (N R 1) to Arwic
-96.7102	-101.4501	-49.3133	62.9025	Town Network (E R 3) to Baishi
-97.0852	-101.6999	44.2095	-78.4526	Town Network (S R 7) to Base of the Timaru Plateau
-96.8501	-101.7271	39.5412	-75.3492	Town Network (S R 1) to Bluespire
-96.4750	-101.7274	25.9510	48.3557	Town Network (N L 2) to Cragstone
-97.0167	-101.5899	23.1712	-29.8521	Town Network (S L 5) to Danby's Outpost
-96.3917	-101.5899	-8.1000	73.0000	Town Network (N R 4) to Dryreach
-96.4335	-101.5896	16.9000	65.3000	Town Network (N R 3) to Eastham
-97.0586	-101.5895	90.3417	-43.2583	Town Network (S L 6) to Eastwatch
-96.7666	-101.7269	-100.7247	8.6943	Town Network (S R) to Facility Hub
-97.0584	-101.7258	95.8750	-56.7708	Town Network (S R 6) to Fiun Outpost
-96.3648	-101.6584	1.7004	-71.2263	Town Network (N C) to Fort Tethana
-96.6835	-101.3393	-73.0125	91.9908	Town Network (E R 6) to Freehold (MacNiall's Freehold)
-96.3917	-101.7271	29.7494	26.4513	Town Network (N L 4) to Glenden Wood
-96.8914	-101.7269	43.2107	-66.8043	Town Network (S R 2) to Greenspire
-96.5734	-101.4083	-38.8754	82.6263	Town Network (E L 4) to Hebian-to
-96.5165	-101.7254	42.0796	33.6000	Town Network (N L 1) to Holtburg
-96.5742	-101.3665	-83.5367	47.6050	Town Network (E L 5) to Kara
-96.7102	-101.8667	-47.4477	25.6250	Town Network (W L 3)to Khayyaban
-96.5999	-101.3395	-74.5921	84.2029	Town Network (E L 6) to Kryst
-96.5726	-101.4500	-53.9051	74.2988	Town Network (E L 3) to Lin
-96.9750	-101.5907	-77.7917	27.9958	Town Network (S L 4) to Linvak Tukal
-96.4333	-101.7275	1.0982	51.6988	Town Network (N L 3) to Lytelthorpe
-96.7666	-101.5911	-15.6831	-100.9450	Town Network (S L) to Marketplace
-96.5724	-101.4917	-61.9052	82.4976	Town Network (E L 2) to Mayoi
-96.7083	-101.4917	-82.2000	82.5000	Town Network (E R 2) to Nanto
-96.9749	-101.7248	69.5471	17.8621	Town Network (S R 4) to Neydisa Castle
-97.0845	-101.6167	2.2577	95.4571	Town Network (S L 7) to Oolutanga's Refuge
-96.3645	-101.7000	44.5367	-43.1329	Town Network (N L 5) to Plateau Village
-96.5737	-101.8250	-74.6474	19.5515	Town Network (W R 2) to Qalaba'r
-96.8918	-101.5891	40.5575	-82.9974	Town Network (S L 2) to Redspire
-96.4750	-101.5907	10.8427	59.3236	Town Network (N R 2) to Rithwic
-96.5733	-101.7835	-3.2423	18.9575	Town Network (W R 1) to Samsur
-96.8501	-101.5909	72.0679	-60.9037	Town Network (S L 1) to Sanamar
-96.7098	-101.3669	-29.1488	58.9117	Town Network (E R 5) to Sawato
-96.5734	-101.5333	-33.5375	72.8033	Town Network (E L 1) to Shoushi
-97.0165	-101.7267	87.3097	-70.8170	Town Network (S R 5) to Silyun
-96.3640	-101.6169	68.6583	-21.8250	Town Network (N R 5) to Stonehold
-96.7096	-101.5334	-30.4133	94.6858	Town Network (E R 1) to Tou-Tou
-96.6833	-101.9330	-14.7712	6.0583	Town Network (W L 5) to Tufa
-96.7105	-101.9089	-24.7836	28.4122	Town Network (W L 4) to Uziz
-96.9331	-101.5905	72.8083	-73.3629	Town Network (S L 3) to Westwatch
-96.5744	-101.8664	-41.9246	16.1013	Town Network (W R 3) to Xarabydun
-96.7098	-101.4086	-12.6329	42.3633	Town Network (E R 4) to Yanshi
-96.7091	-101.7833	-21.5142	-1.8171	Town Network (W L 1) to Yaraq
-96.5742	-101.9086	13.4820	0.7203	Town Network (W R 4) to Zaikhal
-100.5167	8.7833	-0.3632	90.7651	Facility Hub (N E) Tusker Barracks
